cut,clarity,color,carat,price_per_carat
Ideal,SI1,D,1.12,6386.607142857142
Ideal,SI1,D,1.13,5158.407079646018
Ideal,SI1,D,1.16,5050.0
Ideal,SI1,D,1.18,6060.593220338984
Ideal,SI1,D,1.19,5762.18487394958
Ideal,SI1,D,1.2,6436.666666666667
Ideal,SI1,D,1.24,6154.032258064516
Ideal,SI1,D,1.27,6500.787401574803
Ideal,SI1,D,1.28,7459.375
Ideal,SI1,D,1.3,7109.230769230769
Ideal,SI1,D,1.39,6848.2014388489215
Ideal,SI1,D,1.44,7447.916666666667
Ideal,SI1,D,1.51,8585.960264900661
Ideal,SI1,D,1.52,9490.78947368421
Ideal,SI1,D,1.53,8723.856209150326
Ideal,SI1,D,1.54,6944.155844155844
Ideal,SI1,D,1.59,8363.522012578616
Ideal,SI1,D,1.67,8475.449101796408
Ideal,SI1,D,1.69,8882.24852071006
Ideal,SI1,D,1.7,7170.588235294118
Ideal,SI1,D,1.71,9692.982456140351
Ideal,SI1,E,0.24,2025.0
Ideal,SI1,E,0.3,1936.862745098039
Ideal,SI1,E,0.31,1894.153225806452
Ideal,SI1,E,0.32,1782.8125
Ideal,SI1,E,0.33,2066.3299663299667
Ideal,SI1,E,0.34,2001.6470588235293
Ideal,SI1,E,0.35,2033.3333333333337
Ideal,SI1,E,0.36,2069.191919191919
Ideal,SI1,E,0.37,1915.057915057915
Ideal,SI1,E,0.38,1870.574162679426
Ideal,SI1,E,0.39,1693.1623931623928
Ideal,SI1,E,0.4,2082.0833333333335
Ideal,SI1,E,0.41,2064.3527204502816
Ideal,SI1,E,0.42,2073.8095238095243
Ideal,SI1,E,0.43,2129.568106312292
Ideal,SI1,E,0.44,2015.151515151515
Ideal,SI1,E,0.46,1967.391304347826
Ideal,SI1,E,0.5,2795.5238095238096
Ideal,SI1,E,0.51,2931.4451706608565
Ideal,SI1,E,0.52,2958.579881656805
Ideal,SI1,E,0.53,2894.905660377359
Ideal,SI1,E,0.54,2960.0529100529097
Ideal,SI1,E,0.55,2926.737967914438
Ideal,SI1,E,0.56,2945.357142857142
Ideal,SI1,E,0.57,2987.4686716791985
Ideal,SI1,E,0.58,2925.862068965517
Ideal,SI1,E,0.59,2946.1864406779664
Ideal,SI1,E,0.6,3039.1666666666674
Ideal,SI1,E,0.62,3219.8924731182797
Ideal,SI1,E,0.64,3460.9375
Ideal,SI1,E,0.65,2864.6153846153843
Ideal,SI1,E,0.7,3827.5510204081634
Ideal,SI1,E,0.71,3927.6501111934763
Ideal,SI1,E,0.72,3922.5490196078426
Ideal,SI1,E,0.73,3737.1232876712324
Ideal,SI1,E,0.74,3870.0
Ideal,SI1,E,0.75,4038.666666666667
Ideal,SI1,E,0.76,4107.748538011696
Ideal,SI1,E,0.77,4296.753246753247
Ideal,SI1,E,0.78,4061.538461538461
Ideal,SI1,E,0.79,3984.177215189873
Ideal,SI1,E,0.8,4765.0
Ideal,SI1,E,0.81,4081.4814814814813
Ideal,SI1,E,0.82,4557.012195121952
Ideal,SI1,E,0.84,4842.857142857143
Ideal,SI1,E,0.85,4592.549019607843
Ideal,SI1,E,0.86,4467.441860465116
Ideal,SI1,E,0.9,5251.5277777777765
Ideal,SI1,E,0.91,5143.223443223443
Ideal,SI1,E,0.92,4958.152173913043
Ideal,SI1,E,0.93,4729.677419354838
Ideal,SI1,E,1.0,5477.545454545455
Ideal,SI1,E,1.01,5450.123762376237
Ideal,SI1,E,1.02,5353.431372549019
Ideal,SI1,E,1.03,5100.323624595469
Ideal,SI1,E,1.04,5435.336538461538
Ideal,SI1,E,1.05,5596.190476190476
Ideal,SI1,E,1.06,5433.726415094339
Ideal,SI1,E,1.07,6131.775700934579
Ideal,SI1,E,1.08,5542.283950617285
Ideal,SI1,E,1.09,5913.761467889908
Ideal,SI1,E,1.1,6129.999999999999
Ideal,SI1,E,1.11,5868.468468468468
Ideal,SI1,E,1.12,5766.071428571428
Ideal,SI1,E,1.13,5875.811209439528
Ideal,SI1,E,1.15,4805.217391304348
Ideal,SI1,E,1.16,5884.051724137931
Ideal,SI1,E,1.19,5860.504201680673
Ideal,SI1,E,1.2,5895.0
Ideal,SI1,E,1.21,6064.876033057852
Ideal,SI1,E,1.22,5807.377049180328
Ideal,SI1,E,1.25,5174.4
Ideal,SI1,E,1.26,6804.761904761905
Ideal,SI1,E,1.5,7346.2666666666655
Ideal,SI1,E,1.51,7700.662251655629
Ideal,SI1,E,1.52,8109.649122807018
Ideal,SI1,E,1.53,7762.527233115467
Ideal,SI1,E,1.55,8410.322580645161
Ideal,SI1,E,1.58,8077.004219409282
Ideal,SI1,E,1.6,7148.125
Ideal,SI1,E,1.63,8602.453987730061
Ideal,SI1,E,1.64,5976.219512195123
Ideal,SI1,E,1.7,8601.764705882353
Ideal,SI1,E,1.73,9157.225433526011
Ideal,SI1,E,1.74,9149.137931034482
Ideal,SI1,E,2.0,8325.0
Ideal,SI1,E,2.05,8874.634146341465
Ideal,SI1,F,0.25,1720.0
Ideal,SI1,F,0.26,1719.2307692307693
Ideal,SI1,F,0.28,1717.8571428571427
Ideal,SI1,F,0.3,1712.7777777777776
Ideal,SI1,F,0.31,1915.2073732718893
Ideal,SI1,F,0.32,1773.9583333333333
Ideal,SI1,F,0.34,1906.862745098039
Ideal,SI1,F,0.35,1809.5238095238094
Ideal,SI1,F,0.36,1840.625
Ideal,SI1,F,0.37,1949.0990990990992
Ideal,SI1,F,0.38,1949.9999999999998
Ideal,SI1,F,0.39,2120.0
Ideal,SI1,F,0.4,2014.1666666666667
Ideal,SI1,F,0.41,2038.482384823848
Ideal,SI1,F,0.42,2029.67032967033
Ideal,SI1,F,0.43,1994.1860465116279
Ideal,SI1,F,0.44,2102.272727272727
Ideal,SI1,F,0.45,2066.6666666666665
Ideal,SI1,F,0.46,2175.0
Ideal,SI1,F,0.5,2627.4545454545455
Ideal,SI1,F,0.51,2841.354723707664
Ideal,SI1,F,0.52,2573.076923076923
Ideal,SI1,F,0.53,2885.849056603773
Ideal,SI1,F,0.54,2587.301587301587
Ideal,SI1,F,0.55,2721.1363636363635
Ideal,SI1,F,0.56,2659.6428571428573
Ideal,SI1,F,0.57,2971.345029239766
Ideal,SI1,F,0.58,2636.637931034483
Ideal,SI1,F,0.59,2490.9604519774007
Ideal,SI1,F,0.6,2688.3333333333335
Ideal,SI1,F,0.61,2755.7377049180327
Ideal,SI1,F,0.62,2640.3225806451615
Ideal,SI1,F,0.63,2695.2380952380954
Ideal,SI1,F,0.69,3563.7681159420295
Ideal,SI1,F,0.7,3633.0952380952367
Ideal,SI1,F,0.71,3741.60346695558
Ideal,SI1,F,0.72,3754.05982905983
Ideal,SI1,F,0.73,3887.214611872146
Ideal,SI1,F,0.74,3536.4864864864867
Ideal,SI1,F,0.75,4630.666666666666
Ideal,SI1,F,0.76,3558.771929824561
Ideal,SI1,F,0.77,4023.3766233766232
Ideal,SI1,F,0.78,3819.871794871795
Ideal,SI1,F,0.79,3898.1012658227846
Ideal,SI1,F,0.8,3782.5
Ideal,SI1,F,0.81,3873.148148148148
Ideal,SI1,F,0.82,4122.439024390244
Ideal,SI1,F,0.83,4198.644578313254
Ideal,SI1,F,0.87,4813.793103448276
Ideal,SI1,F,0.88,4606.818181818182
Ideal,SI1,F,0.89,4637.078651685393
Ideal,SI1,F,0.9,4857.5
Ideal,SI1,F,0.91,4689.010989010989
Ideal,SI1,F,0.92,3695.6521739130435
Ideal,SI1,F,0.95,6622.105263157895
Ideal,SI1,F,0.97,4004.1237113402062
Ideal,SI1,F,0.98,5051.0204081632655
Ideal,SI1,F,0.99,5785.858585858586
Ideal,SI1,F,1.0,5222.0
Ideal,SI1,F,1.01,5181.188118811881
Ideal,SI1,F,1.02,5550.0
Ideal,SI1,F,1.03,5532.7323162274615
Ideal,SI1,F,1.04,5023.798076923077
Ideal,SI1,F,1.05,5028.761904761904
Ideal,SI1,F,1.06,5233.557951482479
Ideal,SI1,F,1.07,5629.906542056074
Ideal,SI1,F,1.08,5289.583333333333
Ideal,SI1,F,1.09,5425.2293577981645
Ideal,SI1,F,1.1,5803.181818181818
Ideal,SI1,F,1.11,5866.666666666666
Ideal,SI1,F,1.12,6204.910714285714
Ideal,SI1,F,1.13,4727.433628318585
Ideal,SI1,F,1.16,5834.48275862069
Ideal,SI1,F,1.17,5051.495726495727
Ideal,SI1,F,1.19,4989.075630252101
Ideal,SI1,F,1.2,6219.166666666667
Ideal,SI1,F,1.21,6073.553719008265
Ideal,SI1,F,1.22,5291.803278688525
Ideal,SI1,F,1.26,5493.650793650793
Ideal,SI1,F,1.27,4536.220472440945
Ideal,SI1,F,1.31,5609.541984732825
Ideal,SI1,F,1.32,5362.878787878788
Ideal,SI1,F,1.5,7504.999999999999
Ideal,SI1,F,1.51,7882.024597918637
Ideal,SI1,F,1.52,7971.820175438596
Ideal,SI1,F,1.53,7713.6165577342035
Ideal,SI1,F,1.54,7918.831168831169
Ideal,SI1,F,1.55,8139.032258064516
Ideal,SI1,F,1.56,7400.961538461538
Ideal,SI1,F,1.57,7339.490445859872
Ideal,SI1,F,1.58,8471.940928270042
Ideal,SI1,F,1.6,7997.916666666667
Ideal,SI1,F,1.62,7900.617283950617
Ideal,SI1,F,1.63,8198.159509202455
Ideal,SI1,F,1.69,8208.284023668639
Ideal,SI1,F,1.7,6384.117647058823
Ideal,SI1,F,1.74,8491.379310344828
Ideal,SI1,F,1.8,8799.62962962963
Ideal,SI1,F,1.82,8682.417582417582
Ideal,SI1,F,1.93,9484.974093264249
Ideal,SI1,G,0.23,1606.5217391304345
Ideal,SI1,G,0.24,1516.6666666666667
Ideal,SI1,G,0.25,1540.0
Ideal,SI1,G,0.26,1515.3846153846152
Ideal,SI1,G,0.28,1535.7142857142856
Ideal,SI1,G,0.29,1448.2758620689656
Ideal,SI1,G,0.3,1576.3157894736842
Ideal,SI1,G,0.31,1697.722960151803
Ideal,SI1,G,0.32,1657.8125
Ideal,SI1,G,0.33,1542.9292929292926
Ideal,SI1,G,0.34,1681.7647058823527
Ideal,SI1,G,0.35,1606.4285714285716
Ideal,SI1,G,0.36,1632.7777777777778
Ideal,SI1,G,0.37,1554.0540540540542
Ideal,SI1,G,0.38,2086.184210526316
Ideal,SI1,G,0.39,1893.5897435897434
Ideal,SI1,G,0.4,2184.375
Ideal,SI1,G,0.41,2016.7682926829268
Ideal,SI1,G,0.42,2052.0833333333335
Ideal,SI1,G,0.43,1960.2067183462536
Ideal,SI1,G,0.44,2089.5454545454545
Ideal,SI1,G,0.45,1846.6666666666665
Ideal,SI1,G,0.46,2068.1159420289855
Ideal,SI1,G,0.47,2474.468085106383
Ideal,SI1,G,0.48,2385.416666666667
Ideal,SI1,G,0.5,2717.2
Ideal,SI1,G,0.51,2499.2156862745096
Ideal,SI1,G,0.52,2652.644230769231
Ideal,SI1,G,0.53,2604.5822102425877
Ideal,SI1,G,0.54,2578.787878787878
Ideal,SI1,G,0.55,2785.8181818181815
Ideal,SI1,G,0.56,2614.2857142857138
Ideal,SI1,G,0.57,2532.456140350878
Ideal,SI1,G,0.58,2546.551724137931
Ideal,SI1,G,0.59,2662.033898305085
Ideal,SI1,G,0.61,2654.098360655738
Ideal,SI1,G,0.62,2520.967741935484
Ideal,SI1,G,0.63,2650.0
Ideal,SI1,G,0.66,2856.060606060606
Ideal,SI1,G,0.67,2480.597014925373
Ideal,SI1,G,0.69,3328.985507246377
Ideal,SI1,G,0.7,3572.4812030075186
Ideal,SI1,G,0.71,3632.2718922229024
Ideal,SI1,G,0.72,3701.620370370371
Ideal,SI1,G,0.73,3742.6614481409
Ideal,SI1,G,0.74,3704.054054054054
Ideal,SI1,G,0.75,3532.0
Ideal,SI1,G,0.77,4224.675324675324
Ideal,SI1,G,0.78,3454.273504273504
Ideal,SI1,G,0.79,3646.8354430379745
Ideal,SI1,G,0.8,3480.625
Ideal,SI1,G,0.81,3652.469135802469
Ideal,SI1,G,0.82,3814.6341463414637
Ideal,SI1,G,0.83,3620.4819277108436
Ideal,SI1,G,0.84,3903.571428571429
Ideal,SI1,G,0.85,3815.8823529411766
Ideal,SI1,G,0.9,4509.31623931624
Ideal,SI1,G,0.91,4767.399267399266
Ideal,SI1,G,0.92,4577.173913043478
Ideal,SI1,G,0.93,4728.673835125448
Ideal,SI1,G,0.95,4704.21052631579
Ideal,SI1,G,0.96,4480.208333333334
Ideal,SI1,G,0.98,4760.2040816326535
Ideal,SI1,G,1.0,5095.857142857143
Ideal,SI1,G,1.01,5056.188118811881
Ideal,SI1,G,1.02,4819.901960784313
Ideal,SI1,G,1.03,5015.339805825243
Ideal,SI1,G,1.05,5002.222222222223
Ideal,SI1,G,1.06,5027.672955974843
Ideal,SI1,G,1.07,5099.626168224298
Ideal,SI1,G,1.08,4911.111111111111
Ideal,SI1,G,1.09,4824.770642201835
Ideal,SI1,G,1.1,5094.318181818182
Ideal,SI1,G,1.11,4773.873873873873
Ideal,SI1,G,1.12,4866.964285714285
Ideal,SI1,G,1.13,5261.946902654868
Ideal,SI1,G,1.14,5434.649122807018
Ideal,SI1,G,1.15,5016.08695652174
Ideal,SI1,G,1.16,4925.431034482759
Ideal,SI1,G,1.17,5486.324786324787
Ideal,SI1,G,1.18,5898.305084745763
Ideal,SI1,G,1.2,5817.708333333334
Ideal,SI1,G,1.21,5750.4132231404965
Ideal,SI1,G,1.22,5376.229508196721
Ideal,SI1,G,1.23,5291.869918699187
Ideal,SI1,G,1.24,5600.403225806452
Ideal,SI1,G,1.25,5710.399999999999
Ideal,SI1,G,1.26,5542.857142857143
Ideal,SI1,G,1.28,5792.96875
Ideal,SI1,G,1.29,5785.271317829457
Ideal,SI1,G,1.3,6473.846153846153
Ideal,SI1,G,1.31,5554.961832061069
Ideal,SI1,G,1.32,5616.666666666666
Ideal,SI1,G,1.36,6582.35294117647
Ideal,SI1,G,1.43,6272.027972027972
Ideal,SI1,G,1.5,7511.111111111112
Ideal,SI1,G,1.51,7062.582781456954
Ideal,SI1,G,1.52,6870.394736842106
Ideal,SI1,G,1.53,6689.760348583877
Ideal,SI1,G,1.54,7359.090909090909
Ideal,SI1,G,1.55,8355.483870967742
Ideal,SI1,G,1.56,7879.059829059828
Ideal,SI1,G,1.57,7419.745222929936
Ideal,SI1,G,1.58,7448.417721518987
Ideal,SI1,G,1.61,7110.766045548655
Ideal,SI1,G,1.62,7589.506172839506
Ideal,SI1,G,1.63,7969.325153374233
Ideal,SI1,G,1.68,7187.5
Ideal,SI1,G,1.69,7007.692307692308
Ideal,SI1,G,1.71,7716.959064327486
Ideal,SI1,G,1.76,6190.909090909091
Ideal,SI1,G,2.01,8432.587064676618
Ideal,SI1,G,2.03,7664.532019704434
Ideal,SI1,G,2.04,8898.529411764706
Ideal,SI1,G,2.05,9164.39024390244
Ideal,SI1,G,2.27,8080.616740088106
Ideal,SI1,H,0.25,1428.0
Ideal,SI1,H,0.26,1823.076923076923
Ideal,SI1,H,0.27,1455.5555555555554
Ideal,SI1,H,0.3,1531.9753086419753
Ideal,SI1,H,0.31,1546.8690702087283
Ideal,SI1,H,0.32,1508.3333333333333
Ideal,SI1,H,0.33,1663.0303030303028
Ideal,SI1,H,0.34,1560.7843137254902
Ideal,SI1,H,0.35,1547.4285714285718
Ideal,SI1,H,0.36,1486.111111111111
Ideal,SI1,H,0.37,1474.7747747747746
Ideal,SI1,H,0.38,1746.7105263157894
Ideal,SI1,H,0.39,1902.5641025641025
Ideal,SI1,H,0.4,1996.6666666666667
Ideal,SI1,H,0.41,2071.6186252771618
Ideal,SI1,H,0.42,1952.0408163265306
Ideal,SI1,H,0.43,1855.5555555555557
Ideal,SI1,H,0.44,2146.8181818181815
Ideal,SI1,H,0.45,1903.333333333333
Ideal,SI1,H,0.46,2323.369565217391
Ideal,SI1,H,0.47,1674.4680851063831
Ideal,SI1,H,0.48,1931.25
Ideal,SI1,H,0.49,2248.979591836735
Ideal,SI1,H,0.5,2521.2
Ideal,SI1,H,0.51,2450.9803921568628
Ideal,SI1,H,0.52,2428.205128205128
Ideal,SI1,H,0.53,2296.85534591195
Ideal,SI1,H,0.54,2253.4391534391534
Ideal,SI1,H,0.55,2325.454545454545
Ideal,SI1,H,0.56,2337.8571428571427
Ideal,SI1,H,0.57,2284.7117794486217
Ideal,SI1,H,0.58,2334.2364532019706
Ideal,SI1,H,0.59,2449.1525423728813
Ideal,SI1,H,0.6,2943.3333333333335
Ideal,SI1,H,0.61,2321.311475409836
Ideal,SI1,H,0.62,2609.6774193548385
Ideal,SI1,H,0.64,2937.5
Ideal,SI1,H,0.65,2935.3846153846152
Ideal,SI1,H,0.66,2933.333333333333
Ideal,SI1,H,0.69,2640.579710144928
Ideal,SI1,H,0.7,3330.714285714286
Ideal,SI1,H,0.71,3281.6901408450703
Ideal,SI1,H,0.72,3307.638888888889
Ideal,SI1,H,0.73,3376.7123287671234
Ideal,SI1,H,0.74,3543.918918918919
Ideal,SI1,H,0.75,3450.6666666666665
Ideal,SI1,H,0.76,3513.421052631579
Ideal,SI1,H,0.77,3579.220779220779
Ideal,SI1,H,0.78,3459.6153846153848
Ideal,SI1,H,0.8,3356.875
Ideal,SI1,H,0.81,3491.975308641975
Ideal,SI1,H,0.82,3191.4634146341464
Ideal,SI1,H,0.83,3334.939759036145
Ideal,SI1,H,0.87,3359.770114942529
Ideal,SI1,H,0.88,4042.0454545454545
Ideal,SI1,H,0.9,4482.592592592592
Ideal,SI1,H,0.91,4680.21978021978
Ideal,SI1,H,0.92,4843.478260869565
Ideal,SI1,H,0.93,4466.451612903225
Ideal,SI1,H,0.95,5218.9473684210525
Ideal,SI1,H,1.0,4645.25
Ideal,SI1,H,1.01,4911.492220650637
Ideal,SI1,H,1.02,4926.648841354723
Ideal,SI1,H,1.03,4817.766990291262
Ideal,SI1,H,1.04,4846.153846153847
Ideal,SI1,H,1.05,4904.761904761905
Ideal,SI1,H,1.06,4536.253369272237
Ideal,SI1,H,1.07,4555.257009345794
Ideal,SI1,H,1.08,4957.986111111111
Ideal,SI1,H,1.09,4753.017865765331
Ideal,SI1,H,1.1,4913.333333333332
Ideal,SI1,H,1.11,4936.711711711711
Ideal,SI1,H,1.12,5026.785714285714
Ideal,SI1,H,1.13,4730.46776232617
Ideal,SI1,H,1.14,4830.92105263158
Ideal,SI1,H,1.15,4728.405797101449
Ideal,SI1,H,1.16,4989.137931034483
Ideal,SI1,H,1.17,4915.384615384615
Ideal,SI1,H,1.18,5234.180790960452
Ideal,SI1,H,1.19,5273.1092436974795
Ideal,SI1,H,1.2,5366.590909090909
Ideal,SI1,H,1.21,5257.776108189332
Ideal,SI1,H,1.22,5666.88524590164
Ideal,SI1,H,1.23,5162.19512195122
Ideal,SI1,H,1.24,5327.41935483871
Ideal,SI1,H,1.25,5639.799999999999
Ideal,SI1,H,1.26,5640.952380952381
Ideal,SI1,H,1.27,5456.692913385827
Ideal,SI1,H,1.29,5109.043927648579
Ideal,SI1,H,1.3,5426.153846153846
Ideal,SI1,H,1.31,5739.694656488549
Ideal,SI1,H,1.33,5575.187969924812
Ideal,SI1,H,1.34,5715.671641791045
Ideal,SI1,H,1.35,5643.7037037037035
Ideal,SI1,H,1.36,6609.558823529412
Ideal,SI1,H,1.4,5767.857142857143
Ideal,SI1,H,1.42,6006.338028169014
Ideal,SI1,H,1.49,6128.859060402685
Ideal,SI1,H,1.5,6755.0
Ideal,SI1,H,1.51,6518.061408789887
Ideal,SI1,H,1.52,6001.206140350878
Ideal,SI1,H,1.53,6320.479302832245
Ideal,SI1,H,1.54,6153.571428571428
Ideal,SI1,H,1.55,7070.967741935484
Ideal,SI1,H,1.56,7150.213675213675
Ideal,SI1,H,1.57,6701.273885350318
Ideal,SI1,H,1.58,6735.443037974683
Ideal,SI1,H,1.59,6640.2515723270435
Ideal,SI1,H,1.61,5801.863354037267
Ideal,SI1,H,1.63,6796.319018404908
Ideal,SI1,H,1.7,5544.117647058823
Ideal,SI1,H,1.71,7881.286549707603
Ideal,SI1,H,1.72,4558.139534883721
Ideal,SI1,H,1.73,6756.06936416185
Ideal,SI1,H,1.74,7277.298850574713
Ideal,SI1,H,1.76,5667.045454545455
Ideal,SI1,H,1.78,7215.168539325842
Ideal,SI1,H,1.8,5221.666666666667
Ideal,SI1,H,1.83,8214.207650273223
Ideal,SI1,H,1.92,8058.333333333334
Ideal,SI1,H,2.0,9125.5
Ideal,SI1,H,2.01,8406.5229408513
Ideal,SI1,H,2.02,8118.019801980197
Ideal,SI1,H,2.03,8510.01642036125
Ideal,SI1,H,2.05,8365.853658536585
Ideal,SI1,H,2.07,7214.975845410629
Ideal,SI1,H,2.08,8605.448717948717
Ideal,SI1,H,2.09,6881.818181818182
Ideal,SI1,H,2.1,8019.761904761905
Ideal,SI1,H,2.13,8619.014084507042
Ideal,SI1,H,2.14,8657.943925233645
Ideal,SI1,H,2.15,8590.697674418605
Ideal,SI1,H,2.32,7793.103448275862
Ideal,SI1,H,2.51,6105.179282868527
Ideal,SI1,I,0.3,1448.3333333333335
Ideal,SI1,I,0.31,1505.2109181141439
Ideal,SI1,I,0.32,1455.46875
Ideal,SI1,I,0.33,1458.3333333333333
Ideal,SI1,I,0.34,1562.4183006535945
Ideal,SI1,I,0.35,1540.0
Ideal,SI1,I,0.36,1402.7777777777778
Ideal,SI1,I,0.37,1437.837837837838
Ideal,SI1,I,0.38,1662.7192982456138
Ideal,SI1,I,0.39,1465.3846153846152
Ideal,SI1,I,0.4,1654.0
Ideal,SI1,I,0.41,1368.2926829268295
Ideal,SI1,I,0.42,1792.063492063492
Ideal,SI1,I,0.43,1981.3953488372094
Ideal,SI1,I,0.48,1752.0833333333335
Ideal,SI1,I,0.5,2039.6666666666667
Ideal,SI1,I,0.51,2049.0196078431372
Ideal,SI1,I,0.52,2004.6153846153848
Ideal,SI1,I,0.53,2002.5157232704403
Ideal,SI1,I,0.54,2158.564814814815
Ideal,SI1,I,0.55,2139.3939393939395
Ideal,SI1,I,0.56,2172.0238095238096
Ideal,SI1,I,0.57,2005.263157894737
Ideal,SI1,I,0.58,2004.3103448275865
Ideal,SI1,I,0.59,2291.5254237288136
Ideal,SI1,I,0.6,2237.2222222222226
Ideal,SI1,I,0.62,2050.0
Ideal,SI1,I,0.63,2177.777777777778
Ideal,SI1,I,0.7,3173.6190476190477
Ideal,SI1,I,0.71,3360.2816901408455
Ideal,SI1,I,0.72,3265.277777777778
Ideal,SI1,I,0.73,3047.2602739726026
Ideal,SI1,I,0.74,3443.2432432432433
Ideal,SI1,I,0.75,3502.666666666667
Ideal,SI1,I,0.76,3171.4912280701756
Ideal,SI1,I,0.77,3377.9220779220777
Ideal,SI1,I,0.79,3331.012658227848
Ideal,SI1,I,0.8,3658.75
Ideal,SI1,I,0.81,3211.9341563786006
Ideal,SI1,I,0.82,3608.536585365854
Ideal,SI1,I,0.83,3992.7710843373497
Ideal,SI1,I,0.85,3990.5882352941176
Ideal,SI1,I,0.88,3709.090909090909
Ideal,SI1,I,0.9,3835.1851851851848
Ideal,SI1,I,0.91,3927.4725274725274
Ideal,SI1,I,0.92,4138.043478260869
Ideal,SI1,I,0.93,3631.5412186379926
Ideal,SI1,I,1.0,4225.857142857143
Ideal,SI1,I,1.01,4453.589108910892
Ideal,SI1,I,1.02,4200.326797385621
Ideal,SI1,I,1.03,4364.466019417476
Ideal,SI1,I,1.04,4303.6057692307695
Ideal,SI1,I,1.05,4253.333333333333
Ideal,SI1,I,1.06,4462.66846361186
Ideal,SI1,I,1.07,4921.806853582554
Ideal,SI1,I,1.08,4324.5370370370365
Ideal,SI1,I,1.09,4668.80733944954
Ideal,SI1,I,1.1,4652.727272727272
Ideal,SI1,I,1.11,4435.263835263835
Ideal,SI1,I,1.12,4890.178571428571
Ideal,SI1,I,1.13,4556.637168141593
Ideal,SI1,I,1.14,4537.4269005847955
Ideal,SI1,I,1.15,5079.710144927537
Ideal,SI1,I,1.16,4225.862068965518
Ideal,SI1,I,1.17,5474.358974358975
Ideal,SI1,I,1.18,4485.310734463277
Ideal,SI1,I,1.19,4200.0
Ideal,SI1,I,1.2,4413.416666666667
Ideal,SI1,I,1.21,4480.165289256199
Ideal,SI1,I,1.22,4600.1821493624775
Ideal,SI1,I,1.23,4883.536585365854
Ideal,SI1,I,1.24,4874.1935483870975
Ideal,SI1,I,1.25,4967.200000000001
Ideal,SI1,I,1.26,4857.936507936508
Ideal,SI1,I,1.27,4480.314960629921
Ideal,SI1,I,1.29,4939.53488372093
Ideal,SI1,I,1.32,4832.575757575757
Ideal,SI1,I,1.33,5658.646616541353
Ideal,SI1,I,1.35,4591.851851851851
Ideal,SI1,I,1.42,5040.140845070423
Ideal,SI1,I,1.5,5908.88888888889
Ideal,SI1,I,1.51,5691.1423841059595
Ideal,SI1,I,1.52,5965.131578947368
Ideal,SI1,I,1.53,5940.522875816993
Ideal,SI1,I,1.54,6455.8441558441555
Ideal,SI1,I,1.56,5976.282051282051
Ideal,SI1,I,1.57,6478.980891719744
Ideal,SI1,I,1.58,5900.4219409282705
Ideal,SI1,I,1.59,6028.092243186581
Ideal,SI1,I,1.6,6033.75
Ideal,SI1,I,1.61,6357.763975155279
Ideal,SI1,I,1.63,5947.239263803682
Ideal,SI1,I,1.65,6281.818181818182
Ideal,SI1,I,1.7,6267.058823529412
Ideal,SI1,I,1.75,7653.142857142857
Ideal,SI1,I,1.98,7364.141414141414
Ideal,SI1,I,2.0,7813.833333333333
Ideal,SI1,I,2.01,7144.941956882256
Ideal,SI1,I,2.02,7972.153465346534
Ideal,SI1,I,2.03,6968.349753694582
Ideal,SI1,I,2.04,7964.7058823529405
Ideal,SI1,I,2.06,8151.941747572815
Ideal,SI1,I,2.07,7177.294685990339
Ideal,SI1,I,2.1,7245.714285714285
Ideal,SI1,I,2.11,7242.654028436019
Ideal,SI1,I,2.14,8043.457943925233
Ideal,SI1,I,2.15,6404.651162790698
Ideal,SI1,I,2.16,8346.75925925926
Ideal,SI1,I,2.17,8094.009216589862
Ideal,SI1,I,2.18,7177.064220183485
Ideal,SI1,I,2.2,8171.363636363635
Ideal,SI1,I,2.24,8169.1964285714275
Ideal,SI1,I,2.26,7479.646017699116
Ideal,SI1,I,2.3,7475.217391304348
Ideal,SI1,I,2.52,6837.6984126984125
Ideal,SI1,I,2.53,6604.347826086957
Ideal,SI1,J,0.31,1285.483870967742
Ideal,SI1,J,0.33,1221.2121212121212
Ideal,SI1,J,0.36,1438.8888888888891
Ideal,SI1,J,0.37,1276.5765765765766
Ideal,SI1,J,0.38,1381.578947368421
Ideal,SI1,J,0.39,1419.230769230769
Ideal,SI1,J,0.4,1622.5
Ideal,SI1,J,0.43,1646.5116279069769
Ideal,SI1,J,0.47,2091.4893617021276
Ideal,SI1,J,0.5,1790.0
Ideal,SI1,J,0.51,1970.5882352941178
Ideal,SI1,J,0.52,2064.7435897435894
Ideal,SI1,J,0.53,1966.0377358490566
Ideal,SI1,J,0.54,1785.185185185185
Ideal,SI1,J,0.55,1928.181818181818
Ideal,SI1,J,0.56,1998.2142857142856
Ideal,SI1,J,0.58,1996.5517241379312
Ideal,SI1,J,0.59,2081.35593220339
Ideal,SI1,J,0.61,1873.7704918032787
Ideal,SI1,J,0.63,2484.126984126984
Ideal,SI1,J,0.65,1867.6923076923076
Ideal,SI1,J,0.7,2743.142857142858
Ideal,SI1,J,0.71,2886.971830985916
Ideal,SI1,J,0.72,2643.0555555555557
Ideal,SI1,J,0.73,2711.986301369863
Ideal,SI1,J,0.74,2652.702702702703
Ideal,SI1,J,0.76,2470.3947368421054
Ideal,SI1,J,0.77,2931.1688311688313
Ideal,SI1,J,0.84,2967.857142857143
Ideal,SI1,J,0.85,2783.529411764706
Ideal,SI1,J,0.9,3827.777777777778
